9,9,7|0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;0,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5|0;3;0;1;0;1;0;1;0;1;0;0;0;0;0;0,7|0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,9,7|0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5|0;1;0;3;0;3;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5|0;3;0;1;0;1;0;1;0;1;0;0;0;0;0;0,10|0;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0,9,10|0;3;0;1;0;1;0;0;0;1;0;0;0;0;0;0,5|0;3;0;3;0;1;0;3;0;1;0;1;0;0;0;0,6,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;0;0;1;0;0,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1|101|4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,7|0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;0,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5|0;1;0;3;0;3;0;1;0;0;0;0;0;1;0;0,10|0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0,9,10|0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,9,5,5,6,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;0;0;1;0;0,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;3;0;0;0;3;0;3;0;1;0;0;0;1;0;1,6|0;3;0;0;0;3;0;3;0;1;0;0;0;1;0;1,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;3;0;0;0;0;0;1000;0;1;0;0;0;0;0;1000|102|16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;RIGHT,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6|0;1;0;3;0;1;0;3;0;1;0;1;0;0;0;1,6,6|0;1;0;3;0;1;0;3;0;1;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;RIGHT,6|0;0;0;3;0;3;0;3;0;0;0;4000;0;1;0;1,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;0;0;1;0;1;0;0,2|0;3;0;0;0;3;0;0;0;0;0;0;0;1;0;0,9,3|0;4000;0;0;0;0;0;0;0;4000;0;0;0;0;0;0|102|2|2|0;-4000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0|102|25,2|0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0|102|20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0|102|22,2|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|102|21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;LEFT,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;LEFT,6|0;0;0;3;0;3;0;3;0;0;0;1;0;1;0;1,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;0;0;0;0;1;0;100;0;1;0;0|102|23,4|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|102|6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,4|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0|102|9,4|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|102|5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0,2|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0,2|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0|102|24,4|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|102|10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;RIGHT,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;RIGHT,6|0;0;0;3;0;3;0;3;0;0;0;4000;0;1;0;1,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1|102|4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,5,6,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;0;0;1;0;0,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;3;0;0;0;3;0;3;0;1;0;0;0;1;0;1,6|0;3;0;0;0;3;0;3;0;1;0;0;0;1;0;1,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;3;0;0;0;0;0;1000;0;1;0;0;0;0;0;1000|103|16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,5,6,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;0;0;1;0;1;0;0,2|0;3;0;0;0;3;0;0;0;0;0;0;0;1;0;0,9,3|0;4000;0;0;0;0;0;0;0;4000;0;0;0;0;0;0|103|2|2|0;-4000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;LEFT,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;1;0;1,6,6|0;1;0;3;0;0;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;LEFT,6|0;0;0;3;0;3;0;3;0;0;0;1;0;1;0;1,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0|103|25,2|0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0|103|20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5|0;3;0;1;0;1;0;1;0;1;0;0;0;0;0;0,10|0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0,9,7|0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5|0;1;0;3;0;3;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5|0;3;0;1;0;1;0;1;0;1;0;0;0;0;0;0,7|0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,9,7|0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5|0;3;0;3;0;1;0;3;0;1;0;1;0;0;0;0,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0|103|22,2|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|103|21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5|0;1;0;3;0;3;0;1;0;0;0;0;0;1;0;0,10|0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0,9,10|0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,9,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;0;0;0;0;1;0;100;0;1;0;0|103|23,4|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|103|6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,6,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;RIGHT,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6|0;1;0;3;0;1;0;3;0;1;0;1;0;0;0;1,6,6|0;1;0;3;0;1;0;3;0;1;0;1;0;0;0;1,6,6,6,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6,6,6,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,4|0;3;0;3;0;3;0;3;0;1;0;1;0;1;0;1,4|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1,6,6|0;1;0;3;0;1;0;3;0;0;0;1;0;0;0;1|lane;RIGHT,6|0;0;0;3;0;3;0;3;0;0;0;1;0;1;0;1,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,2|0;3;0;3;0;3;0;0;0;1;0;1;0;1;0;0,4|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0|103|9,4|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|103|5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,5,5,5,5,5|0;3;0;3;0;1;0;1;0;1;0;1;0;0;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;3;0;1;0;1;0;3;0;1;0;0;0;0;0;1,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;1;0;1;0;0,6|0;3;0;3;0;0;0;3;0;1;0;1;0;0;0;1,2|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0,2|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0,2|0;3;0;3;0;0;0;0;0;1;0;1;0;0;0;0|103|24,4|0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0|103|10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,6,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,5,5,5,5|0;1;0;3;0;3;0;1;0;0;0;1;0;1;0;0,4|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5|0;1;0;1;0;3;0;3;0;0;0;0;0;1;0;1,5,5,5,5,5,5,5,5,6|0;3;0;1;0;3;0;1;0;1;0;0;0;1;0;0,5,5,5,5,6|0;0;0;3;0;3;0;1;0;0;0;0;0;1;0;0,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1,6|0;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1|103|4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
